wallet,final_score,score_longevity,score_activity_frequency,score_time_consistency,score_repayment_ratio,score_collateral_health,score_liquidation_penalty,score_asset_diversity,score_tx_size_volatility,score_borrow_activity,score_healthy_usage,raw_score,normalized_score
0x27e783facad4e343cfcb027f96c40af6c2611599,53.60965948047848,0.005093702435312025,0.21514613876178915,1.0,1.0,1.0,0.0,0.3333333333333333,-0.032848713494549014,0.0,0.0,3.5207244610358854,53.60965948047848
0xbcd3cc5c162d3739766f9a3e23d7dafe74e3a21e,53.270353889083324,0.15570449644850332,0.00703827080113484,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0007995589017231007,0.0,0.0,3.495276541681249,53.270353889083324
0xe030fe0291c0dbfcad873860d816312422017565,48.05350019945776,0.12265962709284627,0.04913921070142811,0.0,1.0,1.0,0.0,1.0,-0.06778632283494279,0.0,0.0,3.1040125149593316,48.05350019945776
0x6e31881557a2a2d1beda0d8ec7c75de988a8f62a,58.01276055551312,0.23864640410958904,0.004592109464409358,1.0,1.0,1.0,0.0,0.6666666666666666,-0.058948138577179766,0.0,0.0,3.850957041663485,58.01276055551312
0x413a2dcf304d14e0567b6ded34ab8a87f63f90bf,47.790452115350305,0.13263578132927448,0.024787212017207606,0.0,1.0,1.0,0.0,1.0,-0.07313908469520883,0.0,0.0,3.084283908651273,47.790452115350305
0xed9246ac18382f73f3544f041942b3fd28cf9410,71.95507865630853,0.00013660578386605785,1.0,0.999667959118717,1.0,1.0,0.0,1.0,-0.10317366567944346,0.0,0.0,4.8966308992231395,71.95507865630853
0xfcbd1a3b6ef78b3a72d04726469c769ee26cc0d4,59.94791081759826,0.0035858701166920346,0.7640338155707262,0.966131671995701,1.0,1.0,0.0,0.3333333333333333,-0.07099137969658348,0.0,0.0,3.996093311319869,59.94791081759826
0x540467e4d66cea16598240ba82215f459c9b988a,47.826113537860486,0.2188031139015728,0.030051411739557325,0.0,1.0,1.0,0.0,1.0,-0.16189601030159378,0.0,0.0,3.0869585153395365,47.826113537860486
0x2828c863d617ad872876b1f6a1c84f105886a26e,61.153734949096204,0.003259259259259259,0.8405977584059776,0.9688067354513888,1.0,1.0,0.0,0.3333333333333333,-0.059466965267743664,0.0,0.0,4.086530121182215,61.153734949096204
0xcaa6eb3093f5ac06ba548be6efc507488fb0cd4f,39.1412129107788,0.16473335235920852,0.009978766247978115,0.0,1.0,1.0,0.0,0.3333333333333333,-0.07245448363211084,0.0,0.0,2.4355909683084094,39.1412129107788
0xfbea0772cef0dbe743a18b132bfbb8f9eb0bf0aa,40.264811387081195,0.2330300925925926,0.0235139247203333,0.0,1.0,1.0,0.0,0.3333333333333333,-0.07001649661516968,0.0,0.0,2.51986085403109,40.264811387081195
0xbd400189d468c4e248bc6d390b4b7c10e35783cf,43.26227573082716,0.10860911339421614,0.020180450363887503,0.0,1.0,1.0,0.0,0.6666666666666666,-0.0507855506127325,0.0,0.0,2.7446706798120375,43.26227573082716
0x22c26b6916f1edf6dc8e7717629d48f608a20034,60.7782513960057,0.006934994926433282,0.5530813618531152,0.9379343233217593,1.0,1.0,0.0,0.6666666666666666,-0.10624849206754694,0.0,0.0,4.0583688547004275,60.7782513960057
0x8847a63408fe59291c4b2c356ceeb90e084165a6,42.990762525441426,0.11514301116184679,0.01903529184968949,0.0,1.0,1.0,0.0,0.6666666666666666,-0.07653778027009561,0.0,0.0,2.724307189408107,42.990762525441426
0xbd3de3f24d9fa5ac4c67d57e09f28b4fe1c297bb,64.27298908091585,0.0010503234398782342,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.01390947570452345,0.0,0.0,4.320474181068688,64.27298908091585
0x9426c84f79f8638acca04082dc23651f61830783,62.56395857045221,2.0896752917300864e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.14105733730233572,0.0,0.0,4.192296892783915,62.56395857045221
0x9b1d61a3da314c1630f12626e0b0d60ef1e6f3d5,50.850372100422305,0.11208891425672247,0.009776974094413433,1.0,1.0,1.0,0.0,0.3333333333333333,-0.14142131415279652,0.0,0.0,3.313777907531673,50.850372100422305
0x7a420ea1a6849dfa73b1d8874c3994af8ded60cc,56.53470321945125,0.10744815449010656,0.010199248336646023,1.0,1.0,1.0,0.0,0.6666666666666666,-0.044211328034575385,0.0,0.0,3.740102741458844,56.53470321945125
0xdd3091156ddd0b5f19a0cc81e5648c2a64c6740f,57.23219955429095,0.002398845763571791,0.4568407138136153,1.0,1.0,1.0,0.0,0.3333333333333333,-0.00015792633869876285,0.0,0.0,3.7924149665718216,57.23219955429095
0x0821e4c48c8a096c7806d1e3c2002b6ece98cd87,44.57072195808245,0.21865683663115168,0.015035757781599237,0.0,1.0,1.0,0.0,0.6666666666666666,-0.057555114223233714,0.0,0.0,2.8428041468561838,44.57072195808245
0xbd6a71e940f762c771a7e4ad02f9c627874f76a5,47.73493526468472,0.23823255961440892,0.006900129936474614,0.0,1.0,1.0,0.0,1.0,-0.16501254469952922,0.0,0.0,3.0801201448513544,47.73493526468472
0x846f25b4f292a422283aeb8bc53294bdfdf6fdde,68.89252359944355,0.0003161466260781329,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,-4.354333447920181e-05,0.0,0.0,4.666939269958266,68.89252359944355
0x164ae4442390943f96961cf754fa3c810fe1a392,56.42211777752721,0.00694314434297311,0.6313510748587635,0.9405233713888889,1.0,1.0,0.0,0.3333333333333333,-0.1804920906094177,0.0,0.0,3.7316588333145413,56.42211777752721
0xdc502e12488468e55ece3cbad60e0b5e288b2fb8,45.045136967482215,0.23474955606291223,0.007002507881198347,0.0,1.0,1.0,0.0,0.6666666666666666,-0.030033458049611134,0.0,0.0,2.878385272561166,45.045136967482215
0x44ad7128ff5bee58ec58a386cad2e3405252645b,59.63395906483757,0.006103025114155251,0.44891278933832124,0.9104221540443121,1.0,1.0,0.0,0.6666666666666666,-0.059557705300637455,0.0,0.0,3.972546929862818,59.63395906483757
0x8884da3cb1445b6533782396adb4334266f8736b,54.695142276840556,0.006782819634703196,0.5654899650776286,0.899988111370701,1.0,1.0,0.0,0.3333333333333333,-0.2034585586533238,0.0,0.0,3.6021356707630425,54.695142276840556
0x17ccdda3914ab73f480feea2eca6381c2ce6d4b9,48.11053180734975,0.175546898782344,0.02497088626595836,0.0,1.0,1.0,0.0,1.0,-0.09222789949707154,0.0,0.0,3.108289885551231,48.11053180734975
0xf57218ce904e4b7aab0b31c53a1010573c8f7183,53.823345850168025,0.005537068746829021,0.19791887387825927,1.0,1.0,1.0,0.0,0.3333333333333333,-3.833719582025855e-05,0.0,0.0,3.5367509387626015,53.823345850168025
0x5d95c5e862a46034c57dfc0a79582c7c3fb704cb,43.04067221418934,0.10949273845763573,0.020017590689503477,0.0,1.0,1.0,0.0,0.6666666666666666,-0.06812657974960487,0.0,0.0,2.728050416064201,43.04067221418934
0x65b0bf8ee4947edd2a500d74e50a3d757dc79de0,70.5773167909057,0.007261891171993912,0.9809135805703656,0.9549581733101852,1.0,1.0,0.0,1.0,-0.14983488573461629,0.0,0.0,4.793298759317928,70.5773167909057
0x7d275d3b677c7cfdc5a2372f8155cb753640af81,56.26292632749457,0.1047419774226281,0.010462762284284999,1.0,1.0,1.0,0.0,0.6666666666666666,-0.06215193181148747,0.0,0.0,3.719719474562092,56.26292632749457
0x97ac6143e234d8692bef7f8cc593102b76446047,57.42789327151407,0.0036924467275494676,0.5935849542702563,0.9540612146957672,1.0,1.0,0.0,0.3333333333333333,-0.07757995366335074,0.0,0.0,3.807091995363556,57.42789327151407
0x89a9ba900b71529fb0a7dd58e208234cf3f36d91,53.618311826738804,0.18249657534246574,0.006004991649308488,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0004615133196972245,0.0,0.0,3.5213733870054105,53.618311826738804
0x4335bf9f4a54eed619f489946b42ccb2fbbbba56,57.55291879284841,0.002278951040081177,0.48087492521114805,1.0,1.0,1.0,0.0,0.3333333333333333,-1.8300120932184782e-05,0.0,0.0,3.8164689094636306,57.55291879284841
0x4dd7f8c0ed073db8e57d21fedb5619559893a4fc,52.51076997821179,0.0055436960933536285,0.19768226693970004,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0982515480005032,0.0,0.0,3.4383077483658844,52.51076997821179
0x3a98141fac8b5aeb53c21faf22172bb3c43acc21,64.43288823427912,0.0010979832572298326,0.998093917865188,1.0,1.0,1.0,0.0,0.3333333333333333,-5.8616884816881286e-05,0.0,0.0,4.332466617570934,64.43288823427912
0x1b5619ea5c5f0998006af5592f2d9506f044d107,68.8898620415999,7.369355657026889e-05,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,-7.071032456696761e-07,0.0,0.0,4.666739653119992,68.8898620415999
0x9d8e6a9d4c29f8878d4928123c081d464d0f3f57,58.186667115018295,0.23281164383561642,0.004707197599329225,1.0,1.0,1.0,0.0,0.6666666666666666,-0.04018547447523928,0.0,0.0,3.8640000336263727,58.186667115018295
0xc6563c29f364f7e661fe112a02caa987f87b956f,63.31419549968452,0.00013115169964485033,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.08489982255663832,0.0,0.0,4.24856466247634,63.31419549968452
0x78837fc1979f3e1ee882a3da8e03785f70f835fd,42.531529683088536,0.12103462709284626,0.018108708842771763,0.0,1.0,1.0,0.0,0.6666666666666666,-0.11594527637064427,0.0,0.0,2.68986472623164,42.531529683088536
0x6d543a97f76533e02ce446439881e310c8c130fd,62.843538483365116,0.0006659373414510401,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.12073388442240067,0.0,0.0,4.213265386252384,62.843538483365116
0xd15cef699942ab6c16b2afad0114d1d174d8a73e,47.15303157327613,0.19782391552511416,0.033238359721571034,0.0,1.0,1.0,0.0,1.0,-0.1945849072509753,0.0,0.0,3.03647736799571,47.15303157327613
0x160e3f3739492ead3c329457a8ed100d07dbb8ad,64.23537593982675,3.316844241501776e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.015713306288741093,0.0,0.0,4.317653195487007,64.23537593982675
0xcc911f8d431e35a32c7bc5dbc3c360a76835a206,56.98031294668673,0.006133276255707763,0.6253780652366107,0.9479349527066799,1.0,1.0,0.0,0.3333333333333333,-0.13925615653082768,0.0,0.0,3.7735234710015044,56.98031294668673
0x9a853311cb5d8135b1dbefa07c8cb11d09c22ee6,56.89421708861153,0.00679017630644343,0.32278702687556915,0.8474934310036376,1.0,1.0,0.0,0.6666666666666666,-0.07667101920645202,0.0,0.0,3.7670662816458647,56.89421708861153
0x7c067a2e6a1fd660e834267fd7e659a3ac936983,43.3489083694589,0.14147355403348552,0.015492512624649502,0.0,1.0,1.0,0.0,0.6666666666666666,-0.07246460561538394,0.0,0.0,2.751168127709417,43.3489083694589
0x47846b7d8ee092885ad1ab90c592052286e465d1,64.01197346554206,0.00020037417554540844,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.03263569759322527,0.0,0.0,4.300898009915653,64.01197346554206
0x3d3e34c2af4e2c8c092aab14898e4fb869f86e9e,52.45881127694568,0.11919048072044647,0.009194445767269317,1.0,1.0,1.0,0.0,0.3333333333333333,-0.027307414050123203,0.0,0.0,3.434410845770926,52.45881127694568
0x53e5b0867a89683055d0219936edaf8296d39f94,55.5294879097063,0.0031847095383054284,0.3441100036840481,1.0,1.0,1.0,0.0,0.3333333333333333,-0.015916453327714138,0.0,0.0,3.6647115932279726,55.5294879097063
0xc58e3219b8a494b3784d4cd2294a57a773908e61,57.63057100591259,0.0017501902587519027,0.6261550168496576,1.0,1.0,1.0,0.0,0.3333333333333333,-0.13894571499829908,0.0,0.0,3.8222928254434443,57.63057100591259
0xa2772d664574e5707d7dcf65be988a39d63a8d7a,54.270470402947005,0.0031716451040081175,0.3455274392377601,1.0,1.0,1.0,0.0,0.3333333333333333,-0.11174713745407647,0.0,0.0,3.570285280221025,54.270470402947005
0xeedbcab0837dde557606ed3ea0799feec322f86f,59.80301218576567,0.006976027397260274,0.23564064801178203,0.7427899083449074,1.0,1.0,0.0,1.0,-0.00018066982152415488,0.0,0.0,3.9852259139324255,59.80301218576567
0x47dc11083c63fcd8ec89f616622922ee83a6d617,48.69472204572958,0.21778944698122782,0.02515940111307054,0.0,1.0,1.0,0.0,1.0,-0.09084469466457985,0.0,0.0,3.1521041534297183,48.69472204572958
0x5ab9d116a53ef41063e3eae26a7ebe736720e9ba,54.963326017454314,0.003843829274479959,0.2851038203581947,1.0,1.0,1.0,0.0,0.3333333333333333,-3.1531656933958356e-05,0.0,0.0,3.622249451309074,54.963326017454314
0xab3b123ed21ead237e4b6bbcc773c218b16caee2,52.895977721537534,0.12549121638762048,0.00873280570947603,1.0,1.0,1.0,0.0,0.3333333333333333,-0.00035902631511439657,0.0,0.0,3.4671983291153152,52.895977721537534
0x5b273fb136db20ae1d92d10aeb1c2ed865a53d00,53.32809631894164,0.006146784627092847,0.17828677551652092,1.0,1.0,1.0,0.0,0.3333333333333333,-0.018159669556323425,0.0,0.0,3.4996072239206235,53.32809631894164
0xd63117a394e55a14d71ecfc72e23ab35ad584ff6,43.081722778876156,0.10524245306950786,0.020826014198569057,0.0,1.0,1.0,0.0,0.6666666666666666,-0.06160592551903162,0.0,0.0,2.7311292084157115,43.081722778876156
0x2ed6c6c921eb1931a44a95f11404ddc2d24b0f27,56.145176025478015,0.006129978437341452,0.17877557354576726,1.0,1.0,1.0,0.0,0.6666666666666666,-0.14068401673892444,0.0,0.0,3.710888201910851,56.145176025478015
0xdf0660a637e8c77f4c48f768d2257abfde912c6e,57.03100790527701,0.0029624238964992386,0.5548954754182589,0.952264446479828,1.0,1.0,0.0,0.3333333333333333,-0.06613008623214447,0.0,0.0,3.7773255928957754,57.03100790527701
0x14e495f1c792185c4491b2317a02f3c3c6775c82,64.43494443861896,0.0008144025875190259,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0015269030244301621,0.0,0.0,4.3326208328964215,64.43494443861896
0xed7bbd92a739683f43c8f3073d265bd5b930110f,57.235639488935455,0.0065658295281582945,0.1669081425673718,1.0,1.0,1.0,0.0,0.6666666666666666,-0.04746767709203733,0.0,0.0,3.792672961670159,57.235639488935455
0x44c2f61a2cc3a8b207ffd36c3187216565ae8aa3,67.41932244068458,0.0011582318619989852,1.0,0.9826972336789022,1.0,1.0,0.0,0.6666666666666666,-0.0940729491562242,0.0,0.0,4.556449183051344,67.41932244068458
0x6b0e6639399aa75a2dfb64f258c2a7e723334b69,57.00783028400303,0.005614916286149164,0.19517484413120084,1.0,1.0,1.0,0.0,0.6666666666666666,-0.09186915578378999,0.0,0.0,3.7755872713002265,57.00783028400303
0xc43ea5617a6b38b7560edfb0474031a661d86bec,43.5578229125973,0.1692357623033993,0.019426575022498515,0.0,1.0,1.0,0.0,0.6666666666666666,-0.08849228554776668,0.0,0.0,2.7668367184447975,43.5578229125973
0x9032e956eb105d9dc6afdd835ca0a0aacfdfbd88,67.34376766323717,9.19583967529173e-07,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,-0.11588501150784669,0.0,0.0,4.550782574742788,67.34376766323717
0x384c0ebe2f9f351521b552329de8355542be22e5,63.26597957160895,0.005398306697108067,0.40601265265124153,0.9212775114583334,1.0,1.0,0.0,1.0,-0.08774000293601143,0.0,0.0,4.244948467870672,63.26597957160895
0x77924cd142ec10a33ae0f647b5359ed245ecf7ec,53.34662752062359,0.16130184550989346,0.006794035167388632,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0004321499638465691,0.0,0.0,3.500997064046769,53.34662752062359
0x9c59e6d7709a9dcc90916f9f1732002f40f7b563,53.61416364459679,0.18217224759005582,0.006015682550203795,1.0,1.0,1.0,0.0,0.3333333333333333,-0.00045899012883395343,0.0,0.0,3.521062273344759,53.61416364459679
0x09f9559bb0d3fb235f0ade0da036ef9c9e33da42,42.90898892494122,0.11902530441400304,0.013810807916278372,0.0,1.0,1.0,0.0,0.6666666666666666,-0.08132860962635613,0.0,0.0,2.7181741693705916,42.90898892494122
0x3690fd06ce6753cf33a5ae348913f9f61539d5df,63.73947132630988,0.00014932141045154745,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.053022305270543336,0.0,0.0,4.280460349473241,63.73947132630988
0x1d0e361a673b120029cfdf7e21cd7c9c87f3864b,64.44543970911549,7.464485032978183e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0,0.0,0.0,4.333407978183662,64.44543970911549
0x05c31f9623a5b691f18e60e68f23c64cd708badb,60.94918242146796,0.0014882356671740231,0.7363688662561525,1.0,1.0,1.0,0.0,0.3333333333333333,-1.7536465625571323e-06,0.0,0.0,4.0711886816100975,60.94918242146796
0xcd4a73e423859d53ba25ac51b4058656984aa7e4,65.9030519368217,0.004646974885844749,1.0,0.9676513525082672,1.0,1.0,0.0,0.6666666666666666,-0.19623609879915124,0.0,0.0,4.442728895261627,65.9030519368217
0x4d25819e9de2a2eeeddca953d1ef0182680a7054,48.156968832210126,0.17991451040081177,0.015227932540258848,0.0,1.0,1.0,0.0,1.0,-0.08336978052531148,0.0,0.0,3.1117726624157593,48.156968832210126
0xad1a74a31b00ed0403bb7d8b11130e30ae15853c,38.92637824991734,0.11614618214104516,0.014153161009133483,0.0,1.0,1.0,0.0,0.3333333333333333,-0.04415430773971126,0.0,0.0,2.4194783687438006,38.92637824991734
0xf7f27e46778f1f323d1cfd3af62bd1b74a1c82b9,67.67843583694648,0.001720795281582953,1.0,0.9743904799305556,1.0,1.0,0.0,0.6666666666666666,-0.06689525410782013,0.0,0.0,4.575882687770986,67.67843583694648
0xb53a80404200a6918280362af7acdc8c8152b372,54.132105614794476,0.004943588280060883,0.2216791425327612,1.0,1.0,1.0,0.0,0.3333333333333333,-4.81430365699043e-05,0.0,0.0,3.559907921109586,54.132105614794476
0x2946e2910fed6a4e4b4a6890ac6a5d59f1bc2f99,64.17655822429136,0.0004200279046169457,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.020511494416098324,0.0,0.0,4.313241866821852,64.17655822429136
0xe645c79e5387e56e4c92fc46dab60eea0c0f899a,68.86177347729337,0.0006919710806697108,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,-0.002725626950334436,0.0,0.0,4.664633010797003,68.86177347729337
0xf0d17f882bf6f81b792fa4169f35e8039f549f14,71.02504630315764,9.322678843226787e-06,1.0,0.9999064673578042,1.0,1.0,0.0,1.0,-0.17303731729982483,0.0,0.0,4.826878472736823,71.02504630315764
0xd136c1a2cf7b033093e449f72062b835254ab23e,56.06740427872874,0.0028506151699644847,0.38443997018810416,1.0,1.0,1.0,0.0,0.3333333333333333,-0.01556859778674741,0.0,0.0,3.705055320904655,56.06740427872874
0x34cd8a21e92b0abd558ff02d6cc7a9e12daf0ff1,54.069874082421,0.21781519533231863,0.005031285394423076,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0009392578784996667,0.0,0.0,3.5552405561815754,54.069874082421
0x1f79656dbbd6565f78121f30ae8c774474cfa703,63.378500485024816,0.0007147704211060376,1.0,0.9910703833796296,1.0,1.0,0.0,0.3333333333333333,-0.07173095075720756,0.0,0.0,4.253387536376861,63.378500485024816
0x822cf4e8fb3061198ed446f00aad092c59385f26,64.45278496533062,0.000625539066463724,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0,0.0,0.0,4.333958872399797,64.45278496533062
0xe8548befe4a0eb46b5a99759eb210b0236a1ae22,67.04211916186489,0.0024174594114662606,1.0,0.9628216190608465,1.0,1.0,0.0,0.6666666666666666,-0.10374680799911326,0.0,0.0,4.5281589371398665,67.04211916186489
0x9cd24147bcfdb1284491d8e92b3dc989f4aa262c,56.49119253189594,0.006206240487062405,0.5297363580625383,0.9278283725314154,1.0,1.0,0.0,0.3333333333333333,-0.06026486452215378,0.0,0.0,3.7368394398921954,56.49119253189594
0xab1580ee6c593d1ae69c8e80592160bcdb9f6c97,60.24695747901294,0.002794425418569254,0.784340425531915,0.9537907951107805,1.0,1.0,0.0,0.3333333333333333,-0.05573716846862729,0.0,0.0,4.018521810925971,60.24695747901294
0x7f803bfa1700665962003de5be587be2e7516fca,64.3656675016949,0.00041282978183663116,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.006321100488052497,0.0,0.0,4.327425062627118,64.3656675016949
0x2719187851de083416240a237153eca9a9464e17,53.36979118173589,0.004844273211567733,0.2262239066826385,1.0,1.0,1.0,0.0,0.3333333333333333,-0.06166717459734827,0.0,0.0,3.5027343386301917,53.36979118173589
0x191450876df8e19d10ff4faaf831d6d37c678ce2,67.54627081740465,9.135591070522577e-05,1.0,0.9997182329133598,1.0,1.0,0.0,0.6666666666666666,-0.10050594418538313,0.0,0.0,4.565970311305349,67.54627081740465
0xc992932f27a67855036353d1ff63d53c2beed16b,43.10346623570329,0.12166733257229832,0.018014538295358675,0.0,1.0,1.0,0.0,0.6666666666666666,-0.0735885698565772,0.0,0.0,2.7327599676777465,43.10346623570329
0xc169699a825066f2f07e0b29c4082094b32a3f3e,55.43492519424865,0.11868318746829022,0.009233746028701025,1.0,1.0,1.0,0.0,0.6666666666666666,-0.13696421059500863,0.0,0.0,3.657619389568649,55.43492519424865
0x4a0a91c351dd95147548c3c409c0521aaad910dd,63.694031112651636,0.0014777080162354135,0.7416149868028583,1.0,1.0,1.0,0.0,0.6666666666666666,-0.13270702803688744,0.0,0.0,4.277052333448873,63.694031112651636
0xa5836a1f1b6dbd88248f960cd83dcb2bde1c92ae,59.244544103635576,0.0051496067985794015,0.4256210051847929,0.919162231807209,1.0,1.0,0.0,0.6666666666666666,-0.07325870268458008,0.0,0.0,3.9433408077726684,59.244544103635576
0xe1049ae1c92ca090e02894f69f030d81b3eec034,47.479017707542596,0.10919244672754946,0.05018160338934913,0.0,1.0,1.0,0.0,1.0,-0.09844772205120375,0.0,0.0,3.060926328065695,47.479017707542596
0xcefcca169357a18eb8c3f230f92b58562e48cae5,63.54006583938438,0.0022886225266362252,0.7182641948624158,0.9603678808399471,1.0,1.0,0.0,0.6666666666666666,-0.08208242694183618,0.0,0.0,4.265504937953829,63.54006583938438
0x1d4a3fd979238c5ced7c52ab7392cb38e87ff3f9,55.2808957046823,0.003458079654997463,0.31690722027619345,1.0,1.0,1.0,0.0,0.3333333333333333,-0.007631455413351931,0.0,0.0,3.6460671778511724,55.2808957046823
0xd0e7075ab78cd5af281af4ab19195a663f4bb4b8,48.010142859997934,0.18943328259766615,0.00867764942831967,0.0,1.0,1.0,0.0,1.0,-0.09735021752614068,0.0,0.0,3.1007607144998452,48.010142859997934
0x2b13de00480d1e9edd45b7fa67387098964f6b94,44.47271568262276,0.21646825849822426,0.022781662695159174,0.0,1.0,1.0,0.0,0.6666666666666666,-0.07046291166334262,0.0,0.0,2.8354536761967073,44.47271568262276
0x86850f5f7d035dd96b07a75c484d520cff13eb58,44.08583352139745,0.16526747209538306,0.013262021825158893,0.0,1.0,1.0,0.0,0.6666666666666666,-0.03875864648239974,0.0,0.0,2.806437514104809,44.08583352139745
0x1aee3062a9609d7fa13c9ff5ac655a23f4cf94a3,62.570141651828294,5.80289193302892e-06,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.14057851233814375,0.0,0.0,4.192760623887122,62.570141651828294
0x0a5abc4eef196994abb9cd34fa8fe9229ce53e4f,43.23791960751221,0.14147098554033485,0.01549279390078829,0.0,1.0,1.0,0.0,0.6666666666666666,-0.08078647554437443,0.0,0.0,2.7428439705634156,43.23791960751221
0x322721ad6dfa1d8f07187d021668743ef8cab9fb,64.25786847047466,2.1530948756976152e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.014014728996490127,0.0,0.0,4.3193401352856,64.25786847047466
0x2e403b969a64bdd1ca18fe10baba4546957bc31e,58.352824246739345,0.002145738203957382,0.7660932789501685,0.9280406610978836,1.0,1.0,0.0,0.3333333333333333,-0.1531511930798918,0.0,0.0,3.876461818505451,58.352824246739345
0x5047ba7946ac8e42e4d8559c11a555bfaf36db54,47.549519512866205,0.1154958777270421,0.023721418299207257,0.0,1.0,1.0,0.0,1.0,-0.07300333256128391,0.0,0.0,3.0662139634649654,47.549519512866205
0x109c049b3a19b95c1424961cceaf61b76d291a9e,62.25621027567446,0.004127600202942668,1.0,0.9356885109589947,1.0,1.0,0.0,0.3333333333333333,-0.10393367381968588,0.0,0.0,4.169215770675585,62.25621027567446
0x008678977c3dc825357a4dc77847ebbc4f156956,54.18335679368369,1.9471444063926941,0.001407048197556602,0.0,0.0,0.1690137218127597,0.0,1.0,-0.053813416876733265,0.5,0.0,3.563751759526277,54.18335679368369
0x52b398e75eec28a97b115af39a91cbd5a31eef6e,70.7548143925194,0.00618952942668696,1.0,0.9696949739451058,1.0,1.0,0.0,1.0,-0.16927342393283817,0.0,0.0,4.806611079438955,70.7548143925194
0x15c304129c4180b31b03e3609f7a579eaad75ef0,38.803320635898416,0.10943775367833587,0.01502073609140396,0.0,1.0,1.0,0.0,0.3333333333333333,-0.047542775410692587,0.0,0.0,2.410249047692381,38.803320635898416
0x35da3d2f891ba64e6fc625a1ff2b1074c41f5559,72.04262708754973,0.004812214611872146,1.0,0.9737669925231481,1.0,1.0,0.0,1.0,-0.07538217556879068,0.0,0.0,4.903197031566229,72.04262708754973
0x6a1db505af6672100db2d296a415b36bfc6f0e04,57.20654241125537,0.004666571537290715,0.23483844664152484,1.0,1.0,1.0,0.0,0.6666666666666666,-0.11568100400132952,0.0,0.0,3.7904906808441527,57.20654241125537
0x4816b7088f3335415b5b1ebc41f995f6920006c6,63.812174793194174,3.345383054287164e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.04745367767431315,0.0,0.0,4.285913109489563,63.812174793194174
0x846b38bca519a7cb24e06edca34fc73726c5e252,71.41385426134596,0.00522945205479452,1.0,0.9654289170122354,1.0,1.0,0.0,1.0,-0.11461929946608343,0.0,0.0,4.856039069600946,71.41385426134596
0x40f3cbc8f1a5265bfe7ee35d05f79e2828fb6120,64.47715720833018,0.0033667554540842215,0.813758547290297,0.9283519356101191,1.0,1.0,0.0,0.6666666666666666,-0.07635711439640301,0.0,0.0,4.335786790624764,64.47715720833018
0x8317d187b683d00b2e3ee9448dbf563a9f51d3d0,56.1103393880249,0.0038991945712836124,0.5621111698450779,0.8828120643650793,1.0,1.0,0.0,0.3333333333333333,-0.0738803080129072,0.0,0.0,3.708275454101867,56.1103393880249
0xf5cd943381e5396fa14594c240a68c7a3c9b90aa,67.4158565152108,0.0022798389142567226,1.0,0.9714989539252645,1.0,1.0,0.0,0.6666666666666666,-0.08425622086537814,0.0,0.0,4.55618923864081,67.4158565152108
0x59d47146617c8038d257173f6825987192d62dbc,57.315238733265005,0.0053981798579401325,0.30451664444274745,0.9406967968551587,1.0,1.0,0.0,0.6666666666666666,-0.11863538282763711,0.0,0.0,3.7986429049948756,57.315238733265005
0x44cd47b70cf8debef0424c17600f8cc7ad8ffb67,57.29579476823946,0.00237474632166413,0.46147683268794226,1.0,1.0,1.0,0.0,0.3333333333333333,-3.0472498111767014e-07,0.0,0.0,3.7971846076179587,57.29579476823946
0x3d327232948e2a9e1b70dacc95557bde4513db91,68.82263627470991,2.7809487569761543e-05,1.0,0.9995943162003968,1.0,1.0,0.0,0.6666666666666666,-0.004591071751390547,0.0,0.0,4.661697720603243,68.82263627470991
0x38918f23617a2419fa674d294603041d098eeeb6,38.60466226497662,0.1102457191780822,0.019880870098705414,0.0,1.0,1.0,0.0,0.3333333333333333,-0.06811025273687427,0.0,0.0,2.3953496698732466,38.60466226497662
0x79f07f86da626c8e9e56416db895310690df4b9e,57.9499052785432,0.0017391235413495689,0.6301394840003647,1.0,1.0,1.0,0.0,0.3333333333333333,-0.11896904498430738,0.0,0.0,3.8462428958907404,57.9499052785432
